audit_error,case_id,center_crop_retention,dataset,foreground_pixels,grayscale_mask,image_mode,image_path_raw,image_shape,label_path_raw,mask_mode,mask_shape,mask_values_raw,patient_id,qc_status,site,source_partition,symmetric_padding
,REFUGE_test_n0328,1.0,fundus,625319,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/image/n0328.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/mask/n0328.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_test_n0328,pass,REFUGE,test,"[0, 0, 0, 0]"
,REFUGE_test_n0329,1.0,fundus,615980,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/image/n0329.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/mask/n0329.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_test_n0329,pass,REFUGE,test,"[0, 0, 0, 0]"
,REFUGE_test_n0331,1.0,fundus,620092,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/image/n0331.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/mask/n0331.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_test_n0331,pass,REFUGE,test,"[0, 0, 0, 0]"
,REFUGE_test_n0332,1.0,fundus,627347,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/image/n0332.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/mask/n0332.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_test_n0332,pass,REFUGE,test,"[0, 0, 0, 0]"
,REFUGE_test_n0348,1.0,fundus,628493,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/image/n0348.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/mask/n0348.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_test_n0348,pass,REFUGE,test,"[0, 0, 0, 0]"
,REFUGE_test_n0356,1.0,fundus,616349,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/image/n0356.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/test/mask/n0356.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_test_n0356,pass,REFUGE,test,"[0, 0, 0, 0]"
,REFUGE_train_g0003,1.0,fundus,604490,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0003.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0003.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0003,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0005,1.0,fundus,621244,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0005.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0005.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0005,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0006,1.0,fundus,602292,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0006.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0006.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0006,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0007,1.0,fundus,585220,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0007.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0007.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0007,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0009,1.0,fundus,622622,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0009.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0009.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0009,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0010,1.0,fundus,608507,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0010.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0010.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0010,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0011,1.0,fundus,604629,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0011.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0011.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0011,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0012,1.0,fundus,622773,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0012.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0012.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0012,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0013,1.0,fundus,620508,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0013.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0013.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0013,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0014,1.0,fundus,583226,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0014.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0014.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0014,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0016,1.0,fundus,608703,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0016.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0016.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0016,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0017,1.0,fundus,607893,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0017.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0017.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0017,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0018,1.0,fundus,590657,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0018.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0018.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0018,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0019,1.0,fundus,608410,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0019.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0019.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0019,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0020,1.0,fundus,622609,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0020.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0020.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0020,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0021,1.0,fundus,621212,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0021.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0021.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0021,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0022,1.0,fundus,603528,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0022.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0022.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0022,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0023,1.0,fundus,609830,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0023.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0023.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0023,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0024,1.0,fundus,601718,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0024.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0024.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0024,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0025,1.0,fundus,585836,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0025.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0025.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0025,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0026,1.0,fundus,588737,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0026.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0026.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0026,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0027,1.0,fundus,615937,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0027.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0027.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0027,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0028,1.0,fundus,602931,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0028.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0028.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0028,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0029,1.0,fundus,617476,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0029.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0029.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0029,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0030,1.0,fundus,603249,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0030.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0030.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0030,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0032,1.0,fundus,613642,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0032.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0032.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0032,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0034,1.0,fundus,566698,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0034.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0034.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0034,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0035,1.0,fundus,590930,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0035.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0035.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0035,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0036,1.0,fundus,595160,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0036.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0036.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0036,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0037,1.0,fundus,607576,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0037.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0037.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0037,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0038,1.0,fundus,593198,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0038.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0038.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0038,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0039,1.0,fundus,617761,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0039.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0039.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0039,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_g0040,1.0,fundus,593588,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/g0040.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/g0040.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_g0040,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0001,1.0,fundus,614922,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0001.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0001.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0001,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0002,1.0,fundus,622336,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0002.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0002.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0002,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0003,1.0,fundus,625675,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0003.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0003.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0003,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0005,1.0,fundus,628199,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0005.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0005.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0005,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0006,1.0,fundus,624993,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0006.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0006.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0006,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0007,1.0,fundus,629848,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0007.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0007.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0007,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0008,1.0,fundus,625523,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0008.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0008.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0008,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0009,1.0,fundus,616660,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0009.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0009.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0009,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0010,1.0,fundus,617725,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0010.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0010.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0010,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0011,1.0,fundus,620499,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0011.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0011.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0011,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0013,1.0,fundus,623638,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0013.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0013.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0013,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0014,1.0,fundus,623092,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0014.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0014.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0014,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0016,1.0,fundus,628097,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0016.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0016.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0016,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0017,1.0,fundus,626294,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0017.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0017.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0017,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0018,1.0,fundus,623360,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0018.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0018.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0018,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0019,1.0,fundus,621971,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0019.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0019.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0019,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0020,1.0,fundus,622837,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0020.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0020.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0020,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0021,1.0,fundus,620030,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0021.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0021.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0021,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0022,1.0,fundus,613754,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0022.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0022.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0022,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0023,1.0,fundus,612513,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0023.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0023.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0023,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0025,1.0,fundus,614301,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0025.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0025.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0025,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0026,1.0,fundus,613082,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0026.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0026.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0026,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0027,1.0,fundus,615535,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0027.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0027.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0027,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0029,1.0,fundus,611361,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0029.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0029.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0029,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0030,1.0,fundus,615086,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0030.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0030.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0030,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0033,1.0,fundus,624600,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0033.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0033.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0033,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0034,1.0,fundus,626042,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0034.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0034.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0034,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0035,1.0,fundus,626095,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0035.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0035.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0035,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0036,1.0,fundus,627600,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0036.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0036.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0036,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0037,1.0,fundus,624292,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0037.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0037.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0037,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0038,1.0,fundus,624443,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0038.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0038.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0038,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0039,1.0,fundus,603333,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0039.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0039.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0039,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0040,1.0,fundus,623619,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0040.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0040.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0040,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0041,1.0,fundus,609800,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0041.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0041.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0041,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0042,1.0,fundus,621588,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0042.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0042.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0042,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0043,1.0,fundus,604538,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0043.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0043.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0043,pass,REFUGE,train,"[0, 0, 0, 0]"
